operationNumber, size, height, averageNodeDepth, timeForOperation, operationType
5915, 592, 11, 15.520270, 0.006000, search
5920, 592, 11, 15.518581, 0.011000, remove
5925, 594, 11, 15.501684, 0.010000, insert
5930, 594, 11, 15.501684, 0.012000, insert
5935, 594, 11, 15.518519, 0.007000, search
5940, 594, 11, 15.520202, 0.010000, remove
5945, 595, 11, 15.512605, 0.007000, remove
5950, 594, 11, 15.523569, 0.006000, remove
5955, 592, 11, 15.537162, 0.010000, remove
5960, 591, 11, 15.539763, 0.010000, remove
5965, 591, 11, 15.541455, 0.010000, remove
5970, 588, 11, 15.585034, 0.008000, search
5975, 588, 11, 15.586735, 0.012000, insert
5980, 590, 11, 15.567797, 0.011000, insert
5985, 589, 11, 15.575552, 0.011000, remove
5990, 584, 11, 15.618151, 0.012000, remove
5995, 582, 11, 15.635739, 0.012000, remove
6000, 581, 11, 15.660929, 0.008000, search
6005, 580, 11, 15.686207, 0.008000, search
6010, 578, 11, 15.724913, 0.008000, search
6015, 579, 11, 15.718480, 0.011000, insert
6020, 580, 11, 15.710345, 0.011000, insert
6025, 579, 11, 15.718480, 0.010000, remove
6030, 577, 11, 15.753899, 0.007000, search
6035, 574, 11, 15.778746, 0.011000, remove
6040, 573, 11, 15.806283, 0.008000, search
6045, 575, 11, 15.786087, 0.010000, remove
6050, 575, 11, 15.786087, 0.011000, remove
6055, 575, 11, 15.786087, 0.010000, remove
6060, 577, 11, 15.772964, 0.013000, insert
6065, 575, 11, 15.789565, 0.010000, remove
6070, 575, 11, 15.789565, 0.010000, remove
6075, 577, 11, 15.790295, 0.009000, search
6080, 573, 11, 15.844677, 0.008000, search
6085, 574, 11, 15.834495, 0.012000, remove
6090, 576, 11, 15.836806, 0.008000, search
6095, 575, 11, 15.866087, 0.008000, search
6100, 576, 11, 15.876736, 0.008000, search
6105, 574, 11, 15.893728, 0.011000, remove
6110, 575, 11, 15.900870, 0.008000, search
6115, 575, 11, 15.902609, 0.011000, remove
6120, 575, 11, 15.900870, 0.011000, insert
6125, 577, 11, 15.883882, 0.012000, insert
6130, 576, 11, 15.909722, 0.007000, search
6135, 580, 11, 15.872414, 0.011000, insert
6140, 580, 11, 15.875862, 0.012000, insert
6145, 581, 11, 15.886403, 0.006000, search
6150, 580, 11, 15.912069, 0.008000, search
6155, 579, 11, 15.918826, 0.011000, insert
6160, 581, 11, 15.901893, 0.012000, insert
6165, 582, 11, 15.893471, 0.011000, insert
6170, 579, 11, 15.917098, 0.012000, remove
6175, 578, 11, 15.946367, 0.003000, search
6180, 579, 11, 15.939551, 0.003000, insert
6185, 579, 11, 15.956822, 0.004000, search
6190, 581, 11, 15.941480, 0.006000, insert
6195, 582, 11, 15.931271, 0.003000, insert
6200, 580, 11, 15.950000, 0.003000, remove
6205, 581, 11, 15.960413, 0.002000, search
6210, 581, 11, 15.962134, 0.005000, insert
6215, 579, 11, 16.000000, 0.003000, search
6220, 578, 11, 16.027682, 0.002000, search
6225, 579, 11, 16.015544, 0.003000, insert
6230, 581, 11, 15.998279, 0.003000, insert
6235, 580, 11, 16.006897, 0.003000, remove
6240, 581, 11, 15.996558, 0.003000, insert
6245, 577, 11, 16.050260, 0.004000, search
6250, 576, 11, 16.078125, 0.004000, search
6255, 578, 11, 16.058824, 0.006000, remove
6260, 581, 11, 16.027539, 0.007000, insert
6265, 578, 11, 16.053633, 0.007000, remove
6270, 578, 11, 16.055363, 0.003000, remove
6275, 578, 11, 16.058824, 0.007000, remove
6280, 576, 11, 16.095486, 0.002000, search
6285, 575, 11, 16.104348, 0.004000, remove
6290, 578, 11, 16.074394, 0.006000, insert
6295, 577, 11, 16.081456, 0.004000, remove
6300, 574, 11, 16.128920, 0.004000, search
6305, 574, 11, 16.130662, 0.004000, remove
6310, 578, 11, 16.096886, 0.007000, insert
6315, 576, 11, 16.133681, 0.003000, search
6320, 573, 11, 16.165794, 0.006000, remove
6325, 571, 11, 16.182137, 0.007000, remove
6330, 571, 11, 16.178634, 0.008000, remove
6335, 571, 11, 16.178634, 0.009000, remove
6340, 568, 11, 16.228873, 0.006000, search
6345, 568, 11, 16.248239, 0.005000, search
6350, 569, 11, 16.235501, 0.009000, insert
6355, 569, 11, 16.253076, 0.006000, search
6360, 568, 11, 16.283451, 0.006000, search
6365, 568, 11, 16.283451, 0.008000, remove
6370, 570, 11, 16.284211, 0.006000, search
6375, 570, 11, 16.305263, 0.006000, search
6380, 569, 11, 16.316344, 0.007000, remove
6385, 568, 11, 16.325704, 0.008000, remove
6390, 567, 11, 16.356261, 0.005000, search
6395, 567, 11, 16.354497, 0.007000, remove
6400, 566, 11, 16.369258, 0.008000, remove
6405, 567, 11, 16.359788, 0.009000, insert
6410, 566, 11, 16.392226, 0.007000, search
6415, 567, 11, 16.382716, 0.010000, insert
6420, 564, 11, 16.434397, 0.007000, search
6425, 563, 11, 16.467140, 0.007000, search
6430, 564, 11, 16.459220, 0.010000, remove
6435, 566, 11, 16.436396, 0.006000, insert
6440, 566, 11, 16.454064, 0.008000, search
6445, 566, 11, 16.454064, 0.011000, insert
6450, 564, 11, 16.475177, 0.010000, remove
6455, 563, 11, 16.484902, 0.009000, remove
6460, 563, 11, 16.483126, 0.009000, insert
6465, 560, 11, 16.533929, 0.006000, search
6470, 560, 11, 16.535714, 0.010000, remove
6475, 560, 11, 16.532143, 0.010000, insert
6480, 557, 11, 16.581688, 0.007000, search
6485, 557, 11, 16.578097, 0.011000, insert
6490, 558, 11, 16.566308, 0.011000, insert
6495, 559, 11, 16.576029, 0.007000, search
6500, 557, 11, 16.615799, 0.008000, search
6505, 558, 11, 16.602151, 0.010000, remove
6510, 558, 11, 16.605735, 0.011000, insert
6515, 560, 11, 16.585714, 0.015000, insert
6520, 560, 11, 16.583929, 0.011000, remove
6525, 560, 11, 16.603571, 0.008000, search
6530, 561, 11, 16.593583, 0.011000, remove
6535, 560, 11, 16.598214, 0.012000, insert
6540, 561, 11, 16.588235, 0.011000, insert
6545, 558, 11, 16.639785, 0.007000, search
6550, 558, 11, 16.657706, 0.007000, search
6555, 557, 11, 16.671454, 0.011000, remove
6560, 554, 11, 16.722022, 0.007000, search
6565, 551, 11, 16.753176, 0.011000, remove
6570, 548, 11, 16.788321, 0.011000, remove
6575, 544, 11, 16.834559, 0.011000, remove
6580, 543, 11, 16.865562, 0.006000, search
6585, 545, 11, 16.842202, 0.008000, insert
6590, 544, 11, 16.852941, 0.011000, insert
6595, 543, 11, 16.883978, 0.008000, search
6600, 544, 11, 16.873162, 0.012000, insert
6605, 545, 11, 16.864220, 0.013000, insert
6610, 541, 11, 16.916821, 0.011000, remove
6615, 539, 11, 16.936920, 0.011000, remove
6620, 539, 11, 16.935065, 0.011000, remove
6625, 538, 11, 16.968401, 0.008000, search
6630, 539, 11, 16.959184, 0.011000, insert
6635, 541, 11, 16.935305, 0.011000, insert
6640, 539, 11, 16.975881, 0.008000, search
6645, 539, 11, 16.977737, 0.011000, insert
6650, 538, 11, 16.994424, 0.011000, remove
6655, 536, 11, 17.014925, 0.012000, remove
6660, 538, 11, 17.013011, 0.008000, search
6665, 535, 11, 17.067290, 0.008000, search
6670, 533, 11, 17.112570, 0.007000, search
6675, 533, 11, 17.135084, 0.008000, search
6680, 533, 11, 17.153846, 0.008000, search
6685, 531, 11, 17.195857, 0.008000, search
6690, 533, 11, 17.170732, 0.010000, remove
6695, 534, 11, 17.155431, 0.011000, insert
6700, 533, 11, 17.168856, 0.012000, insert
6705, 534, 11, 17.151685, 0.012000, insert
6710, 534, 11, 17.172285, 0.008000, search
6715, 535, 11, 17.183178, 0.008000, search
6720, 536, 11, 17.169776, 0.011000, insert
6725, 533, 11, 17.223265, 0.008000, search
6730, 534, 11, 17.215356, 0.010000, remove
6735, 533, 11, 17.247655, 0.008000, search
6740, 534, 11, 17.235955, 0.011000, remove
6745, 534, 11, 17.235955, 0.011000, remove
6750, 533, 11, 17.249531, 0.010000, remove
6755, 534, 11, 17.258427, 0.008000, search
6760, 535, 11, 17.246729, 0.010000, remove
6765, 531, 11, 17.320151, 0.007000, search
6770, 531, 11, 17.322034, 0.013000, remove
6775, 530, 11, 17.333962, 0.011000, remove
6780, 530, 11, 17.352830, 0.007000, search
6785, 526, 11, 17.404943, 0.011000, remove
6790, 528, 11, 17.376894, 0.012000, insert
6795, 528, 11, 17.369318, 0.012000, insert
6800, 527, 11, 17.383302, 0.011000, remove
6805, 527, 11, 17.381404, 0.010000, remove
6810, 525, 11, 17.407619, 0.012000, remove
6815, 525, 11, 17.409524, 0.012000, insert
6820, 523, 11, 17.430210, 0.011000, remove
6825, 525, 11, 17.422857, 0.007000, search
6830, 526, 11, 17.408745, 0.011000, remove
6835, 524, 11, 17.456107, 0.007000, search
6840, 527, 11, 17.411765, 0.011000, insert
6845, 529, 11, 17.389414, 0.012000, insert
6850, 528, 11, 17.401515, 0.012000, insert
6855, 527, 11, 17.409867, 0.011000, insert
6860, 528, 11, 17.395833, 0.011000, insert
6865, 527, 11, 17.407970, 0.013000, remove
6870, 528, 11, 17.393939, 0.013000, insert
6875, 528, 11, 17.416667, 0.008000, search
6880, 524, 11, 17.488550, 0.006000, search
6885, 523, 11, 17.500956, 0.011000, insert
6890, 525, 11, 17.474286, 0.011000, insert
6895, 527, 11, 17.449715, 0.011000, insert
6900, 527, 11, 17.472486, 0.008000, search
6905, 525, 11, 17.500952, 0.010000, remove
6910, 525, 11, 17.520000, 0.005000, search
6915, 525, 11, 17.520000, 0.011000, remove
6920, 525, 11, 17.540952, 0.008000, search
6925, 527, 11, 17.533207, 0.008000, search
6930, 527, 11, 17.554080, 0.007000, search
6935, 524, 11, 17.614504, 0.008000, search
6940, 521, 11, 17.654511, 0.012000, remove
6945, 519, 11, 17.678227, 0.011000, remove
6950, 517, 11, 17.727273, 0.008000, search
6955, 515, 11, 17.753398, 0.011000, insert
6960, 519, 11, 17.707129, 0.012000, insert
6965, 522, 11, 17.664751, 0.013000, insert
6970, 524, 11, 17.635496, 0.012000, insert
6975, 526, 11, 17.610266, 0.011000, insert
6980, 523, 11, 17.650096, 0.012000, insert
6985, 525, 11, 17.643810, 0.006000, search
6990, 525, 11, 17.641905, 0.008000, insert
6995, 523, 11, 17.669216, 0.007000, remove
7000, 525, 11, 17.641905, 0.011000, insert
7005, 527, 11, 17.612903, 0.012000, remove
7010, 529, 11, 17.589792, 0.012000, insert
7015, 531, 11, 17.563089, 0.012000, insert
7020, 530, 11, 17.577358, 0.011000, remove
7025, 529, 11, 17.587902, 0.012000, insert
7030, 528, 11, 17.623106, 0.008000, search
7035, 527, 11, 17.635674, 0.011000, remove
7040, 528, 11, 17.640152, 0.006000, search
7045, 528, 11, 17.659091, 0.007000, search
7050, 527, 11, 17.696395, 0.008000, search
7055, 524, 11, 17.755725, 0.008000, search
7060, 526, 11, 17.730038, 0.011000, insert
7065, 525, 11, 17.744762, 0.011000, insert
7070, 525, 11, 17.742857, 0.012000, insert
7075, 526, 11, 17.730038, 0.011000, insert
7080, 524, 11, 17.750000, 0.013000, insert
7085, 521, 11, 17.809981, 0.007000, search
7090, 520, 11, 17.844231, 0.007000, search
7095, 518, 11, 17.893822, 0.008000, search
7100, 518, 11, 17.895753, 0.011000, remove
7105, 517, 11, 17.912959, 0.011000, remove
7110, 515, 11, 17.961165, 0.008000, search
7115, 516, 11, 17.968992, 0.006000, search
7120, 516, 11, 17.968992, 0.011000, remove
7125, 515, 11, 17.982524, 0.011000, remove
7130, 514, 11, 18.017510, 0.005000, search
7135, 516, 11, 18.015504, 0.006000, search
7140, 516, 11, 18.034884, 0.008000, search
7145, 518, 11, 18.007722, 0.011000, insert
7150, 516, 11, 18.056202, 0.007000, search
7155, 517, 11, 18.040619, 0.011000, remove
7160, 516, 11, 18.058140, 0.010000, remove
7165, 517, 11, 18.044487, 0.012000, insert
7170, 514, 11, 18.110895, 0.008000, search
7175, 512, 11, 18.140625, 0.011000, insert
7180, 512, 11, 18.138672, 0.011000, remove
7185, 510, 11, 18.186275, 0.008000, search
7190, 506, 11, 18.243083, 0.010000, remove
7195, 504, 11, 18.275794, 0.010000, remove
7200, 502, 11, 18.328685, 0.008000, search
7205, 502, 11, 18.350598, 0.008000, search
7210, 502, 11, 18.372510, 0.006000, search
7215, 503, 11, 18.357853, 0.011000, insert
7220, 505, 11, 18.330693, 0.012000, insert
7225, 506, 11, 18.314229, 0.011000, remove
7230, 503, 11, 18.383698, 0.008000, search
7235, 504, 11, 18.371032, 0.010000, remove
7240, 501, 11, 18.435130, 0.008000, search
7245, 504, 11, 18.384921, 0.011000, insert
7250, 502, 11, 18.414343, 0.013000, remove
7255, 503, 11, 18.421471, 0.008000, search
7260, 501, 11, 18.455090, 0.011000, remove
7265, 500, 11, 18.492000, 0.007000, search
7270, 497, 11, 18.537223, 0.008000, remove
7275, 496, 11, 18.552419, 0.007000, remove
7280, 498, 11, 18.520080, 0.012000, insert
7285, 500, 11, 18.492000, 0.012000, insert
7290, 501, 11, 18.481038, 0.010000, remove
7295, 497, 11, 18.513078, 0.011000, remove
7300, 495, 11, 18.547475, 0.011000, remove
7305, 495, 11, 18.549495, 0.011000, insert
7310, 494, 11, 18.566802, 0.010000, remove
7315, 491, 11, 18.637475, 0.007000, search
7320, 490, 11, 18.653061, 0.011000, insert
7325, 490, 11, 18.671429, 0.008000, search
7330, 487, 11, 18.743326, 0.006000, search
7335, 489, 11, 18.711656, 0.008000, insert
7340, 491, 11, 18.676171, 0.008000, insert
7345, 492, 11, 18.680894, 0.005000, search
7350, 492, 11, 18.680894, 0.011000, remove
7355, 490, 11, 18.724490, 0.007000, search
7360, 489, 11, 18.760736, 0.008000, search
7365, 489, 11, 18.758691, 0.010000, remove
7370, 489, 11, 18.758691, 0.011000, insert
7375, 490, 11, 18.732653, 0.012000, insert
7380, 490, 11, 18.757143, 0.008000, search
7385, 490, 11, 18.763265, 0.012000, insert
7390, 491, 11, 18.743381, 0.012000, remove
7395, 492, 11, 18.745935, 0.007000, search
7400, 490, 11, 18.781633, 0.007000, remove
7405, 489, 11, 18.791411, 0.011000, insert
7410, 485, 11, 18.859794, 0.007000, remove
7415, 484, 11, 18.882231, 0.007000, insert
7420, 483, 11, 18.919255, 0.008000, search
7425, 481, 11, 18.956341, 0.011000, remove
7430, 484, 11, 18.902893, 0.011000, insert
7435, 483, 11, 18.942029, 0.007000, search
7440, 482, 11, 18.962656, 0.010000, remove
7445, 481, 11, 18.981289, 0.010000, remove
7450, 480, 11, 19.020833, 0.007000, search
7455, 478, 11, 19.054393, 0.010000, remove
7460, 479, 11, 19.058455, 0.020000, search
7465, 478, 11, 19.100418, 0.007000, search
7470, 477, 11, 19.109015, 0.011000, insert
7475, 475, 11, 19.147368, 0.011000, remove
7480, 471, 11, 19.242038, 0.008000, search
7485, 471, 11, 19.244161, 0.011000, insert
7490, 471, 11, 19.248408, 0.011000, insert
7495, 468, 11, 19.303419, 0.011000, remove
7500, 467, 11, 19.344754, 0.007000, search
7505, 464, 11, 19.400862, 0.011000, remove
7510, 466, 11, 19.360515, 0.011000, remove
7515, 463, 11, 19.438445, 0.008000, search
7520, 461, 11, 19.477223, 0.011000, remove
7525, 461, 11, 19.479393, 0.010000, remove
7530, 460, 11, 19.500000, 0.012000, insert
7535, 459, 11, 19.525054, 0.011000, insert
7540, 458, 11, 19.569869, 0.008000, search
7545, 456, 11, 19.631579, 0.008000, search
7550, 458, 11, 19.593886, 0.011000, remove
7555, 457, 11, 19.614880, 0.011000, remove
7560, 456, 11, 19.633772, 0.010000, remove
7565, 455, 11, 19.679121, 0.008000, search
7570, 458, 11, 19.622271, 0.008000, insert
7575, 458, 11, 19.622271, 0.012000, insert
7580, 460, 11, 19.584783, 0.011000, insert
7585, 461, 11, 19.563991, 0.010000, insert
7590, 465, 11, 19.488172, 0.012000, insert
7595, 466, 11, 19.469957, 0.010000, insert
7600, 463, 11, 19.552916, 0.007000, search
7605, 459, 11, 19.636166, 0.011000, remove
7610, 458, 11, 19.657205, 0.008000, insert
7615, 460, 11, 19.619565, 0.011000, insert
7620, 462, 11, 19.580087, 0.011000, insert
7625, 462, 11, 19.580087, 0.012000, insert
7630, 461, 11, 19.600868, 0.011000, remove
7635, 461, 11, 19.626898, 0.007000, search
7640, 461, 11, 19.626898, 0.011000, remove
7645, 458, 11, 19.707424, 0.006000, search
7650, 457, 11, 19.730853, 0.008000, remove
7655, 457, 11, 19.735230, 0.012000, remove
7660, 455, 11, 19.780220, 0.012000, insert
7665, 455, 11, 19.778022, 0.011000, insert
7670, 453, 11, 19.818985, 0.012000, insert
7675, 453, 11, 19.818985, 0.012000, insert
7680, 452, 11, 19.838496, 0.013000, insert
7685, 453, 11, 19.838852, 0.008000, search
7690, 453, 11, 19.834437, 0.012000, insert
7695, 450, 11, 19.902222, 0.010000, remove
7700, 449, 11, 19.944321, 0.009000, search
7705, 450, 11, 19.924444, 0.011000, insert
7710, 448, 11, 19.988839, 0.007000, search
7715, 448, 11, 19.988839, 0.012000, remove
7720, 447, 11, 20.002237, 0.012000, remove
7725, 449, 11, 19.959911, 0.012000, insert
7730, 449, 11, 19.955457, 0.012000, insert
7735, 446, 11, 20.020179, 0.012000, remove
7740, 443, 11, 20.108352, 0.008000, search
7745, 440, 11, 20.186364, 0.009000, search
7750, 441, 11, 20.165533, 0.012000, remove
7755, 440, 11, 20.211364, 0.008000, search
7760, 441, 11, 20.210884, 0.009000, search
7765, 443, 11, 20.169300, 0.011000, remove
7770, 443, 11, 20.191874, 0.008000, search
7775, 444, 11, 20.171171, 0.010000, insert
7780, 441, 11, 20.258503, 0.008000, search
7785, 440, 11, 20.304545, 0.008000, search
7790, 437, 11, 20.372998, 0.012000, remove
7795, 436, 11, 20.419725, 0.006000, search
7800, 438, 11, 20.374429, 0.010000, insert
7805, 439, 11, 20.355353, 0.012000, insert
7810, 440, 11, 20.329545, 0.013000, insert
7815, 441, 11, 20.306122, 0.012000, remove
7820, 440, 11, 20.331818, 0.011000, remove
7825, 438, 11, 20.383562, 0.007000, search
7830, 435, 11, 20.478161, 0.009000, search
7835, 434, 11, 20.529954, 0.009000, search
7840, 433, 11, 20.551963, 0.012000, remove
7845, 429, 11, 20.666667, 0.008000, search
7850, 429, 11, 20.692308, 0.008000, search
7855, 427, 11, 20.742389, 0.011000, remove
7860, 430, 11, 20.674419, 0.012000, insert
7865, 430, 11, 20.674419, 0.012000, insert
7870, 432, 11, 20.629630, 0.012000, insert
7875, 434, 11, 20.576037, 0.013000, insert
7880, 433, 11, 20.595843, 0.011000, remove
7885, 432, 11, 20.622685, 0.012000, remove
7890, 433, 11, 20.595843, 0.013000, insert
7895, 429, 11, 20.703963, 0.007000, search
7900, 428, 11, 20.757009, 0.007000, search
7905, 430, 11, 20.709302, 0.010000, remove
7910, 427, 11, 20.779859, 0.011000, remove
7915, 429, 11, 20.734266, 0.013000, insert
7920, 430, 11, 20.711628, 0.012000, insert
7925, 429, 11, 20.731935, 0.011000, remove
7930, 429, 11, 20.731935, 0.010000, remove
7935, 428, 11, 20.778037, 0.009000, search
7940, 430, 11, 20.732558, 0.011000, insert
7945, 426, 11, 20.854460, 0.008000, search
7950, 430, 11, 20.760465, 0.008000, insert
7955, 427, 11, 20.833724, 0.008000, remove
7960, 427, 11, 20.857143, 0.006000, search
7965, 428, 11, 20.834112, 0.012000, insert
7970, 428, 11, 20.859813, 0.008000, search
7975, 426, 11, 20.910798, 0.010000, remove
7980, 428, 11, 20.864486, 0.011000, insert
7985, 423, 11, 21.007092, 0.008000, search
7990, 424, 11, 21.009434, 0.009000, search
7995, 426, 11, 20.960094, 0.012000, remove
8000, 424, 11, 21.035377, 0.008000, search
8005, 425, 11, 21.009412, 0.012000, insert
8010, 427, 11, 20.960187, 0.014000, insert
8015, 428, 11, 20.941589, 0.012000, insert
8020, 423, 11, 21.085106, 0.008000, search
8025, 424, 11, 21.058962, 0.012000, insert
8030, 421, 11, 21.161520, 0.009000, search
8035, 418, 11, 21.239234, 0.012000, remove
8040, 417, 11, 21.266187, 0.010000, remove
8045, 417, 11, 21.258993, 0.012000, remove
8050, 416, 11, 21.283654, 0.012000, remove
8055, 416, 11, 21.281250, 0.012000, insert
8060, 413, 11, 21.355932, 0.012000, remove
8065, 415, 11, 21.327711, 0.009000, search
8070, 413, 11, 21.380145, 0.013000, remove
8075, 413, 11, 21.380145, 0.012000, remove
8080, 413, 11, 21.377724, 0.010000, insert
8085, 411, 11, 21.423358, 0.008000, remove
8090, 410, 11, 21.446341, 0.013000, insert
8095, 411, 11, 21.420925, 0.012000, insert
8100, 414, 11, 21.367150, 0.008000, search
8105, 415, 11, 21.366265, 0.009000, search
8110, 412, 11, 21.470874, 0.009000, search
8115, 411, 11, 21.501217, 0.011000, remove
8120, 411, 11, 21.527981, 0.009000, search
8125, 412, 11, 21.529126, 0.007000, search
8130, 410, 11, 21.609756, 0.007000, search
8135, 411, 11, 21.610706, 0.009000, search
8140, 411, 11, 21.610706, 0.012000, remove
8145, 410, 11, 21.634146, 0.013000, insert
8150, 409, 11, 21.660147, 0.012000, insert
8155, 406, 11, 21.768473, 0.008000, search
8160, 402, 11, 21.883085, 0.012000, remove
8165, 400, 11, 21.940000, 0.009000, remove
8170, 399, 11, 21.997494, 0.008000, search
8175, 399, 11, 22.025063, 0.007000, search
8180, 399, 11, 22.047619, 0.009000, search
8185, 397, 11, 22.108312, 0.011000, remove
8190, 397, 11, 22.113350, 0.010000, insert
8195, 399, 11, 22.055138, 0.008000, insert
8200, 398, 11, 22.110553, 0.009000, search
8205, 398, 11, 22.140704, 0.007000, search
8210, 402, 11, 22.017413, 0.013000, insert
8215, 401, 11, 22.069825, 0.007000, search
8220, 398, 11, 22.153266, 0.009000, remove
8225, 395, 11, 22.243038, 0.013000, remove
8230, 399, 11, 22.127820, 0.012000, insert
8235, 401, 11, 22.067332, 0.009000, insert
8240, 400, 11, 22.102500, 0.012000, remove
8245, 400, 11, 22.102500, 0.013000, insert
8250, 399, 11, 22.157895, 0.008000, search
8255, 398, 11, 22.211055, 0.008000, search
8260, 401, 11, 22.127182, 0.012000, insert
8265, 401, 11, 22.132170, 0.012000, insert
8270, 398, 11, 22.223618, 0.013000, remove
8275, 395, 11, 22.339241, 0.008000, search
8280, 394, 11, 22.395939, 0.008000, search
8285, 395, 11, 22.367089, 0.013000, insert
8290, 395, 11, 22.364557, 0.008000, remove
8295, 396, 11, 22.338384, 0.011000, remove
8300, 396, 11, 22.366162, 0.008000, search
8305, 394, 11, 22.449239, 0.008000, search
8310, 396, 11, 22.388889, 0.013000, insert
8315, 393, 11, 22.506361, 0.009000, search
8320, 394, 11, 22.477157, 0.011000, remove
8325, 391, 11, 22.567775, 0.012000, remove
8330, 391, 11, 22.565217, 0.007000, remove
8335, 394, 11, 22.472081, 0.009000, remove
8340, 393, 11, 22.531807, 0.007000, search
8345, 396, 11, 22.439394, 0.010000, insert
8350, 395, 11, 22.493671, 0.007000, search
8355, 396, 11, 22.459596, 0.012000, remove
8360, 396, 11, 22.487374, 0.008000, search
8365, 396, 11, 22.489899, 0.011000, remove
8370, 395, 11, 22.551899, 0.007000, search
8375, 394, 11, 22.586294, 0.012000, remove
8380, 391, 11, 22.675192, 0.012000, remove
8385, 391, 11, 22.677749, 0.011000, remove
8390, 389, 11, 22.768638, 0.008000, search
8395, 388, 11, 22.829897, 0.007000, search
8400, 387, 11, 22.891473, 0.006000, search
8405, 390, 11, 22.792308, 0.013000, insert
8410, 390, 11, 22.817949, 0.009000, search
8415, 390, 11, 22.817949, 0.013000, insert
8420, 393, 11, 22.727735, 0.013000, insert
8425, 396, 11, 22.659091, 0.009000, search
8430, 394, 11, 22.720812, 0.013000, remove
8435, 396, 11, 22.664141, 0.014000, insert
8440, 395, 11, 22.721519, 0.009000, search
8445, 391, 11, 22.867008, 0.008000, search
8450, 392, 11, 22.862245, 0.008000, search
8455, 394, 11, 22.799492, 0.011000, insert
8460, 392, 11, 22.862245, 0.012000, remove
8465, 393, 11, 22.829517, 0.012000, insert
8470, 392, 11, 22.887755, 0.009000, search
8475, 391, 11, 22.920716, 0.013000, insert
8480, 388, 11, 23.020619, 0.011000, remove
8485, 388, 11, 23.020619, 0.013000, remove
8490, 389, 11, 23.012853, 0.008000, search
8495, 389, 11, 23.010283, 0.012000, insert
8500, 392, 11, 22.913265, 0.012000, insert
8505, 390, 11, 22.976923, 0.011000, remove
8510, 389, 11, 23.010283, 0.011000, remove
8515, 392, 11, 22.915816, 0.013000, insert
8520, 389, 11, 23.010283, 0.012000, remove
8525, 386, 11, 23.098446, 0.011000, remove
8530, 386, 11, 23.101036, 0.012000, insert
8535, 386, 11, 23.103627, 0.010000, remove
8540, 384, 11, 23.174479, 0.011000, remove
8545, 383, 11, 23.234987, 0.006000, search
8550, 383, 11, 23.234987, 0.013000, insert
8555, 383, 11, 23.232376, 0.011000, remove
8560, 387, 11, 23.095607, 0.012000, insert
8565, 388, 11, 23.090206, 0.007000, search
8570, 386, 11, 23.147668, 0.012000, insert
8575, 389, 11, 23.051414, 0.010000, insert
8580, 385, 11, 23.207792, 0.008000, search
8585, 385, 11, 23.207792, 0.012000, insert
8590, 383, 11, 23.302872, 0.008000, search
8595, 382, 11, 23.337696, 0.010000, remove
8600, 384, 11, 23.294271, 0.009000, search
8605, 387, 11, 23.201550, 0.012000, insert
8610, 387, 11, 23.196382, 0.012000, insert
8615, 389, 11, 23.128535, 0.014000, insert
8620, 388, 11, 23.193299, 0.008000, search
8625, 390, 11, 23.153846, 0.008000, search
8630, 387, 11, 23.279070, 0.009000, search
8635, 387, 11, 23.302326, 0.008000, search
8640, 383, 11, 23.433420, 0.012000, remove
8645, 382, 11, 23.468586, 0.014000, insert
8650, 384, 11, 23.398438, 0.012000, remove
8655, 380, 11, 23.557895, 0.008000, search
8660, 379, 11, 23.588391, 0.011000, insert
8665, 376, 11, 23.720745, 0.009000, search
8670, 373, 11, 23.855228, 0.009000, search
8675, 371, 11, 23.956873, 0.008000, search
8680, 369, 11, 24.024390, 0.012000, remove
8685, 368, 11, 24.057065, 0.012000, remove
8690, 367, 11, 24.122616, 0.007000, search
8695, 365, 11, 24.197260, 0.007000, remove
8700, 364, 11, 24.233516, 0.013000, insert
8705, 365, 11, 24.191781, 0.011000, remove
8710, 363, 11, 24.269972, 0.011000, remove
8715, 366, 11, 24.158470, 0.012000, insert
8720, 367, 11, 24.152589, 0.008000, search
8725, 364, 11, 24.291209, 0.008000, search
8730, 362, 11, 24.364641, 0.012000, remove
8735, 361, 11, 24.434903, 0.009000, search
8740, 358, 11, 24.581006, 0.008000, search
8745, 357, 11, 24.619048, 0.012000, remove
8750, 356, 11, 24.657303, 0.012000, remove
8755, 357, 11, 24.616246, 0.012000, insert
8760, 356, 11, 24.646067, 0.013000, remove
8765, 354, 11, 24.725989, 0.011000, remove
8770, 354, 11, 24.757062, 0.008000, search
8775, 355, 11, 24.746479, 0.006000, search
8780, 358, 11, 24.662011, 0.006000, search
8785, 359, 11, 24.623955, 0.012000, insert
8790, 358, 11, 24.698324, 0.006000, search
8795, 360, 11, 24.616667, 0.008000, insert
8800, 362, 11, 24.541436, 0.013000, insert
8805, 362, 11, 24.541436, 0.012000, remove
8810, 359, 11, 24.660167, 0.014000, remove
8815, 358, 11, 24.701117, 0.012000, remove
8820, 357, 11, 24.745098, 0.011000, remove
8825, 355, 11, 24.859155, 0.008000, search
8830, 355, 11, 24.887324, 0.008000, search
8835, 354, 11, 24.920904, 0.012000, insert
8840, 356, 11, 24.870787, 0.008000, search
8845, 355, 11, 24.940845, 0.008000, search
8850, 355, 11, 24.969014, 0.007000, search
8855, 356, 11, 24.929775, 0.012000, insert
8860, 357, 11, 24.890756, 0.012000, remove
